Len1	Boot1	Len2	Boot2	NDesc	LeafA	LeafB	Node1	Node2
5.19640367538	100.0	3.506723	1.000000	2	IHPC	IZLO	705	1607
0.664944779367	100.0	0.605930	0.993513	37	FXGI	JEPE	708	1534
0.141836323887	92.0			36	AUIP	JEPE	710	
0.507726711693	100.0	0.351768	0.901489	3	AUIP	GIOY	711	1602
0.126697064944	77.0	0.027950	0.429669	2	TPEM	GIOY	713	1604
0.810843911357	100.0	0.660743	0.998511	33	IXVJ	JEPE	716	1536
2.78721531111	100.0	2.300340	1.000000	32	HUQC	JEPE	718	1537
3.66516528813	100.0	2.977532	1.000000	31	CFRN	JEPE	720	1538
0.133204378287	80.0	0.112723	0.538532	8	CFRN	KGJF	721	1539
2.72651530796	100.0	2.273150	1.000000	2	CFRN	EYKJ	722	1551
2.05734031664	100.0	1.884779	1.000000	6	JNKW	KGJF	725	1540
2.58135203175	100.0	2.506398	1.000000	2	JNKW	RFSD	726	1548
3.78653604596	100.0	3.301620	1.000000	4	DDRL	KGJF	729	1541
