Len1	Boot1	Len2	Boot2	NDesc	LeafA	LeafB	Node1	Node2
0.094683	0.530993	0.871694396945	100.0	53	ZSAB	TIUZ	2192	293
0.000000	0.386401			48	ZSAB	OBTI	2193	
0.276612	0.672030	0.958396382505	100.0	35	ZSAB	MYZV	2194	329
1.639707	0.999897	3.25009305272	100.0	10	ZSAB	PUDI	2195	330
0.108054	0.561944	0.238090014639	100.0	8	ZSAB	WMUK	2196	334
0.000000	0.371560	0.0	29.0	5	ZSAB	ATFX	2197	340
3.272128	1.000000	4.36584620666	100.0	4	ZSAB	Theca_v1.1	2198	342
0.414136	0.994480	0.43327589813	100.0	3	ZSAB	WYIG	2199	344
1.422976	1.000000	1.39126554982	100.0	2	ZSAB	OLXF	2200	346
0.456388	0.964518	0.662932442168	100.0	3	KPTE	WMUK	2206	335
1.444551	1.000000	1.70034929616	100.0	2	PKMO	WMUK	2208	337
3.575911	1.000000	4.28588277412	100.0	2	AWJM	PUDI	2211	331
1.792722	0.999960	3.57284328186	100.0	25	TZWR	MYZV	2214	349
1.052346	0.999094	1.32116420753	100.0	21	TZWR	CRNC	2215	357
1.092427	0.999781	1.41852111819	100.0	20	TZWR	DZTK	2216	359
0.083640	0.504445	0.253093686365	90.0	19	TZWR	JOIS	2217	361
0.646195	0.931900	1.44363633302	100.0	18	TZWR	SWPE	2218	363
2.312861	1.000000	2.7975003319	100.0	16	TZWR	RTTY	2219	367
1.406340	1.000000	1.57316547963	100.0	15	TZWR	LVUS	2220	369
3.404931	1.000000	4.96452720418	100.0	11	TZWR	Arath_TAIR10	2221	377
0.025792	0.409304	0.0411086188209	62.0	10	TZWR	IPWB	2222	379
1.614345	1.000000	1.56118861515	100.0	7	TZWR	HABV	2223	385
1.331790	0.999981	1.40283102702	100.0	6	UVQL	HABV	2225	387
0.000000	0.380312			5	UVQL	GTSV	2226	
0.117664	0.573967	0.283103225036	100.0	4	UVQL	LJQF	2227	391
0.125613	0.596693	0.0444122015178	54.0	3	UVQL	LAPO	2228	393
0.162315	0.630363	0.287429086967	99.0	2	UVQL	BXBF	2229	395
0.110048	0.572418	0.145421071517	99.0	3	CSUV	IPWB	2236	380
2.178697	1.000000	2.18804967456	100.0	2	VMNH	IPWB	2238	382
1.653385	1.000000	1.91783142204	100.0	4	UPZX	LVUS	2242	370
0.481283	0.998976	0.520077319931	100.0	2	UPZX	VDKG	2243	374
0.057073	0.508440	0.034908764956	59.0	2	QSKP	LVUS	2246	371
0.314837	0.921792	0.350289765661	100.0	2	UAXP	SWPE	2250	364
0.236950	0.734224	0.327045990267	100.0	4	Carpa_ASGPBv0.4	MYZV	2256	350
0.524472	0.992673	0.67956663785	100.0	2	Carpa_ASGPBv0.4	CZPV	2257	354
2.404368	1.000000	2.49362531459	100.0	2	HYZL	MYZV	2260	351
2.610839	1.000000	4.04330123133	100.0	13	YUOM	OBTI	2263	304
0.128680	0.611718	0.200364666154	99.0	12	YUOM	WAXR	2264	306
0.298238	0.865717	0.505002897755	100.0	9	YUOM	UHJR	2265	312
0.284956	0.869545	0.413913232469	100.0	4	YUOM	BCAA	2266	313
0.813240	0.999991	0.969594556915	100.0	3	YUOM	FCCA	2267	315
2.465927	1.000000	2.27069827796	100.0	2	JSZD	FCCA	2269	317
1.206556	0.999965	1.81169985974	100.0	5	UVDC	UHJR	2273	320
0.078375	0.480413	0.0726639399258	56.0	4	UVDC	IKFD	2274	322
3.541876	1.000000	3.90221774508	100.0	2	UVDC	RJIM	2275	323
2.736486	1.000000	2.73026772784	100.0	2	QICX	IKFD	2278	326
3.206257	1.000000	4.24003397027	100.0	3	HBHB	WAXR	2282	307
0.970411	1.000000	0.959775843814	100.0	2	HBHB	VFFP	2283	309
0.000000	0.422287			5	WWKL	TIUZ	2288	
1.352724	0.999557	2.74345205385	100.0	4	JHCN	TIUZ	2290	294
1.705995	1.000000	1.97850055991	100.0	3	THHD	TIUZ	2292	296
0.123196	0.614670	0.109199440593	70.0	2	THHD	YZVJ	2293	298
0.000000	0.419987	0.41296815365	99.0	29	RBYC	AXAF	2297	77
1.331979	0.997784	2.72591824453	100.0	26	RBYC	VCIN	2298	83
1.468973	0.999957	2.79815312185	100.0	12	RBYC	CQMG	2299	84
0.066983	0.477324	0.0740210500898	70.0	4	RBYC	ZHEE	2300	85
2.261943	1.000000	2.85043703479	100.0	3	EILE	ZHEE	2302	87
2.944422	1.000000	2.88627191194	100.0	2	EILE	WVEF	2303	89
1.413014	1.000000	1.89525980492	100.0	8	BJSW	CQMG	2307	92
0.950657	0.999989	1.30355197355	100.0	7	BJSW	WKCY	2308	94
2.473452	1.000000	2.81312842417	100.0	3	BJSW	KYAD	2309	95
3.822007	1.000000	4.31567555181	100.0	2	BJSW	AQGE	2310	97
0.677070	0.999620	0.674086345018	100.0	4	EDHN	WKCY	2314	100
2.043861	1.000000	2.13152785567	100.0	2	EDHN	XVJB	2315	101
1.105628	0.999999	1.36476755648	100.0	2	ACFP	WKCY	2318	104
3.116020	1.000000	4.99803350302	100.0	14	QNOC	VCIN	2322	107
2.854947	1.000000	3.64863869649	100.0	3	QNOC	DHAW	2323	108
0.526143	0.998278	0.472571628787	100.0	2	QNOC	IANR	2324	110
0.131525	0.625175	0.114505342694	95.0	11	XFFT	VCIN	2328	113
3.005875	1.000000	3.50055059595	100.0	2	XFFT	SQCF	2329	114
1.857050	1.000000	1.9267574543	100.0	9	SXCE	VCIN	2332	117
0.195903	0.778902	0.245006705795	100.0	8	TJQY	VCIN	2334	119
0.053103	0.465137	0.11146791914	65.0	3	TJQY	NCVK	2335	120
3.179020	1.000000	3.45976030443	100.0	2	Prupe_v1.0	NCVK	2337	122
0.109839	0.593093	0.0290421028303	38.0	5	ZPKK	VCIN	2340	125
2.902826	1.000000	3.14505162716	100.0	4	EAVM	VCIN	2342	127
0.003972	0.372317			3	BLVL	VCIN	2344	
0.044814	0.461561			2	BLVL	QIEH	2345	
0.776036	0.925149	1.61219070614	100.0	3	OCTM	AXAF	2349	78
0.074512	0.477746	0.118480171025	47.0	2	OCTM	NNGU	2350	80
